event_id,user_id,event_date,event_type,traffic_source
2491,481,2026-03-01,purchase,social
2492,309,2026-05-28,checkout,email
2493,896,2026-05-05,view_product,email
2494,435,2026-04-01,checkout,paid_search
2495,332,2026-03-13,view_product,email
2496,696,2026-04-02,add_to_cart,social
2497,27,2026-04-01,add_to_cart,paid_search
2498,166,2026-04-25,view_product,paid_search
2499,318,2026-03-24,add_to_cart,organic
2500,274,2026-03-04,view_product,social
2501,383,2026-05-27,view_product,email
2502,365,2026-03-23,add_to_cart,organic
2503,103,2026-03-29,view_product,social
2504,960,2026-03-21,purchase,social
2505,503,2026-03-30,view_product,paid_search
2506,845,2026-05-29,view_product,paid_search
2507,373,2026-03-20,add_to_cart,social
2508,616,2026-03-16,view_product,organic
2509,926,2026-05-06,view_product,paid_search
2510,245,2026-04-18,view_product,paid_search
2511,817,2026-04-27,purchase,social
2512,169,2026-04-13,view_product,social
2513,628,2026-03-25,view_product,paid_search
2514,653,2026-03-23,view_product,organic
2515,418,2026-04-28,view_product,paid_search
2516,356,2026-03-01,view_product,social
2517,478,2026-03-15,checkout,paid_search
2518,125,2026-05-20,purchase,social
2519,537,2026-05-20,view_product,paid_search
2520,706,2026-04-21,view_product,social
2521,896,2026-04-27,purchase,social
2522,612,2026-04-10,view_product,organic
2523,402,2026-04-13,view_product,social
2524,517,2026-03-04,purchase,paid_search
2525,531,2026-05-16,add_to_cart,social
2526,682,2026-05-07,view_product,email
2527,786,2026-03-07,view_product,paid_search
2528,254,2026-04-15,view_product,organic
2529,121,2026-03-09,view_product,paid_search
2530,32,2026-05-26,add_to_cart,organic
2531,661,2026-04-02,add_to_cart,email
2532,778,2026-04-02,add_to_cart,organic
2533,37,2026-05-23,view_product,social
2534,689,2026-03-04,view_product,email
2535,342,2026-05-04,view_product,email
2536,13,2026-04-03,checkout,organic
2537,183,2026-05-24,add_to_cart,paid_search
2538,657,2026-05-27,view_product,organic
2539,265,2026-05-18,view_product,organic
2540,88,2026-05-03,checkout,email
2541,940,2026-03-25,view_product,social
2542,462,2026-04-24,view_product,paid_search
2543,46,2026-03-09,view_product,organic
2544,392,2026-03-17,view_product,social
2545,119,2026-03-21,checkout,social
2546,933,2026-04-29,add_to_cart,paid_search
2547,531,2026-03-13,add_to_cart,social
2548,447,2026-03-03,checkout,organic
2549,732,2026-05-07,purchase,email
2550,942,2026-03-04,view_product,social
2551,745,2026-03-07,view_product,email
2552,606,2026-03-26,view_product,paid_search
2553,967,2026-05-14,view_product,paid_search
2554,763,2026-03-24,add_to_cart,social
2555,762,2026-03-10,checkout,email
2556,794,2026-03-13,add_to_cart,organic
2557,744,2026-04-13,view_product,email
2558,46,2026-04-08,view_product,social
2559,886,2026-03-19,view_product,email
2560,508,2026-04-20,checkout,email
2561,558,2026-03-19,view_product,paid_search
2562,971,2026-05-15,view_product,social
2563,526,2026-04-21,view_product,email
2564,597,2026-05-25,purchase,social
2565,831,2026-04-16,add_to_cart,organic
2566,840,2026-03-30,checkout,social
2567,3,2026-04-15,add_to_cart,organic
2568,28,2026-05-15,view_product,social
2569,381,2026-03-21,view_product,social
2570,157,2026-05-14,view_product,email
2571,855,2026-04-17,add_to_cart,email
2572,914,2026-05-01,checkout,organic
2573,931,2026-04-27,view_product,organic
2574,511,2026-03-18,view_product,paid_search
2575,333,2026-04-28,add_to_cart,email
2576,844,2026-04-17,view_product,organic
2577,687,2026-05-02,add_to_cart,email
2578,114,2026-03-12,view_product,social
2579,389,2026-05-26,view_product,paid_search
2580,487,2026-04-03,view_product,email
2581,843,2026-04-30,add_to_cart,email
2582,250,2026-05-26,view_product,email
2583,571,2026-04-22,view_product,email
2584,715,2026-03-25,checkout,organic
2585,315,2026-05-01,view_product,organic
2586,239,2026-03-04,view_product,paid_search
2587,234,2026-03-13,add_to_cart,social
2588,303,2026-04-11,view_product,social
2589,607,2026-04-18,view_product,paid_search
2590,991,2026-05-17,purchase,social
2591,653,2026-04-25,add_to_cart,organic
2592,334,2026-04-16,add_to_cart,email
2593,113,2026-03-08,add_to_cart,social
2594,621,2026-04-24,view_product,email
2595,362,2026-05-27,view_product,email
2596,857,2026-03-18,view_product,organic
2597,801,2026-04-04,purchase,email
2598,97,2026-05-28,view_product,social
2599,958,2026-05-20,view_product,organic
2600,847,2026-04-01,purchase,paid_search
2601,16,2026-03-24,add_to_cart,organic
2602,556,2026-03-07,purchase,social
2603,954,2026-03-13,add_to_cart,organic
2604,376,2026-05-08,view_product,social
2605,742,2026-05-29,checkout,social
2606,390,2026-04-11,view_product,organic
2607,620,2026-03-31,view_product,social
2608,217,2026-05-13,add_to_cart,paid_search
2609,399,2026-03-26,add_to_cart,social
2610,260,2026-05-25,checkout,paid_search
2611,824,2026-05-15,purchase,paid_search
2612,320,2026-04-01,checkout,social
2613,196,2026-04-21,view_product,email
2614,478,2026-03-20,add_to_cart,paid_search
2615,418,2026-04-09,add_to_cart,paid_search
2616,475,2026-04-28,purchase,organic
2617,607,2026-05-16,view_product,paid_search
2618,568,2026-03-14,view_product,paid_search
2619,544,2026-04-13,checkout,paid_search
2620,231,2026-05-25,view_product,paid_search
2621,884,2026-05-21,add_to_cart,email
2622,521,2026-04-17,view_product,paid_search
2623,703,2026-04-12,view_product,social
2624,873,2026-03-16,add_to_cart,email
2625,200,2026-04-04,view_product,paid_search
2626,846,2026-04-22,add_to_cart,social
2627,673,2026-04-03,view_product,social
2628,599,2026-03-03,view_product,email
2629,21,2026-05-07,view_product,email
2630,311,2026-03-05,add_to_cart,social
2631,588,2026-03-10,view_product,email
2632,953,2026-04-21,add_to_cart,email
2633,898,2026-03-29,add_to_cart,organic
2634,653,2026-03-31,add_to_cart,email
2635,638,2026-05-05,add_to_cart,organic
2636,763,2026-05-15,view_product,email
2637,900,2026-05-08,view_product,email
2638,596,2026-04-06,add_to_cart,social
2639,434,2026-03-27,view_product,organic
2640,371,2026-05-26,checkout,email
2641,560,2026-04-02,checkout,paid_search
2642,891,2026-05-07,view_product,email
2643,78,2026-04-28,add_to_cart,social
2644,542,2026-05-03,purchase,social
2645,285,2026-05-24,view_product,social
2646,648,2026-05-27,add_to_cart,organic
2647,140,2026-04-13,view_product,organic
2648,553,2026-05-27,view_product,organic
2649,998,2026-04-18,checkout,paid_search
2650,282,2026-04-22,add_to_cart,organic
2651,562,2026-05-13,add_to_cart,social
2652,258,2026-04-18,checkout,organic
2653,823,2026-05-05,add_to_cart,organic
2654,360,2026-05-02,add_to_cart,email
2655,440,2026-03-25,add_to_cart,organic
2656,270,2026-03-04,add_to_cart,email
2657,134,2026-04-20,checkout,organic
2658,746,2026-03-11,purchase,email
2659,640,2026-03-17,add_to_cart,social
2660,104,2026-05-05,add_to_cart,organic
2661,766,2026-05-09,view_product,social
2662,95,2026-05-12,checkout,organic
2663,849,2026-05-08,add_to_cart,paid_search
2664,729,2026-05-23,add_to_cart,paid_search
2665,573,2026-03-29,view_product,social
2666,480,2026-05-24,checkout,social
2667,780,2026-05-12,view_product,paid_search
2668,241,2026-05-11,view_product,paid_search
2669,13,2026-03-20,add_to_cart,email
2670,147,2026-03-27,add_to_cart,organic
2671,940,2026-03-08,view_product,paid_search
2672,752,2026-05-24,add_to_cart,social
2673,601,2026-04-30,view_product,social
2674,95,2026-03-28,view_product,paid_search
2675,827,2026-05-26,view_product,social
2676,293,2026-05-09,checkout,organic
2677,25,2026-03-03,view_product,email
2678,272,2026-05-08,view_product,organic
2679,505,2026-05-12,add_to_cart,email
2680,166,2026-03-07,view_product,email
2681,939,2026-04-29,add_to_cart,paid_search
2682,762,2026-03-04,checkout,social
2683,87,2026-03-05,checkout,email
2684,654,2026-03-11,view_product,paid_search
2685,646,2026-03-15,view_product,social
2686,985,2026-05-03,add_to_cart,social
2687,791,2026-03-13,view_product,email
2688,638,2026-03-07,view_product,social
2689,828,2026-03-06,view_product,organic
2690,491,2026-04-25,view_product,social
2691,908,2026-05-03,purchase,organic
2692,141,2026-04-19,add_to_cart,social
2693,868,2026-03-30,view_product,email
2694,103,2026-03-22,view_product,email
2695,226,2026-03-25,purchase,paid_search
2696,902,2026-03-28,view_product,organic
2697,575,2026-05-23,add_to_cart,organic
2698,294,2026-04-08,view_product,email
2699,896,2026-05-06,checkout,email
2700,306,2026-03-05,add_to_cart,email
2701,254,2026-05-04,view_product,organic
2702,180,2026-03-15,view_product,paid_search
2703,40,2026-05-29,add_to_cart,organic
2704,776,2026-05-06,purchase,email
2705,701,2026-04-09,view_product,paid_search
2706,520,2026-05-08,add_to_cart,social
2707,616,2026-05-16,view_product,social
2708,737,2026-04-12,checkout,email
2709,546,2026-03-01,add_to_cart,paid_search
2710,236,2026-03-22,view_product,email
2711,463,2026-05-01,view_product,organic
2712,228,2026-05-18,view_product,organic
2713,700,2026-03-26,add_to_cart,paid_search
2714,825,2026-03-18,view_product,email
2715,483,2026-04-17,view_product,email
2716,430,2026-03-09,purchase,social
2717,22,2026-03-01,view_product,paid_search
2718,343,2026-03-09,add_to_cart,email
2719,40,2026-03-23,view_product,organic
2720,173,2026-04-14,view_product,email
2721,439,2026-03-02,view_product,email
2722,179,2026-03-14,add_to_cart,organic
2723,598,2026-04-07,view_product,organic
2724,133,2026-04-09,checkout,email
2725,351,2026-05-02,view_product,organic
2726,525,2026-05-21,view_product,social
2727,540,2026-03-16,checkout,social
2728,506,2026-05-14,view_product,social
2729,84,2026-03-06,view_product,organic
2730,993,2026-03-03,view_product,organic
2731,464,2026-03-14,add_to_cart,organic
2732,830,2026-05-05,checkout,paid_search
2733,861,2026-05-14,view_product,organic
2734,343,2026-05-25,view_product,social
2735,280,2026-05-06,add_to_cart,social
2736,866,2026-03-31,purchase,social
2737,263,2026-04-02,view_product,paid_search
2738,166,2026-05-27,checkout,email
2739,293,2026-03-01,view_product,social
2740,509,2026-04-13,view_product,paid_search
2741,580,2026-03-15,view_product,email
2742,226,2026-04-06,view_product,paid_search
2743,170,2026-03-27,view_product,paid_search
2744,598,2026-04-17,purchase,email
2745,645,2026-03-27,view_product,organic
2746,448,2026-03-12,view_product,organic
2747,690,2026-05-06,view_product,social
2748,855,2026-03-30,add_to_cart,email
2749,502,2026-05-26,checkout,social
2750,764,2026-05-05,view_product,paid_search
2751,527,2026-03-07,view_product,organic
2752,735,2026-04-03,view_product,social
2753,379,2026-04-01,view_product,social
2754,201,2026-04-08,view_product,organic
2755,619,2026-04-12,view_product,paid_search
2756,250,2026-04-12,add_to_cart,social
2757,949,2026-05-17,add_to_cart,social
2758,409,2026-03-03,view_product,email
2759,601,2026-04-15,view_product,email
2760,125,2026-04-01,add_to_cart,organic
2761,113,2026-04-12,add_to_cart,organic
2762,981,2026-05-20,view_product,paid_search
2763,137,2026-03-03,checkout,paid_search
2764,759,2026-05-13,view_product,social
2765,496,2026-05-02,view_product,email
2766,678,2026-04-09,view_product,paid_search
2767,150,2026-03-18,purchase,social
2768,875,2026-05-06,view_product,social
2769,343,2026-05-01,checkout,organic
2770,945,2026-03-10,view_product,email
2771,580,2026-04-21,view_product,social
2772,733,2026-05-12,add_to_cart,organic
2773,783,2026-04-15,view_product,social
2774,321,2026-04-24,view_product,email
2775,822,2026-04-15,view_product,social
2776,926,2026-05-14,checkout,social
2777,861,2026-04-29,view_product,paid_search
2778,532,2026-03-26,view_product,paid_search
2779,289,2026-03-27,view_product,organic
2780,489,2026-04-07,add_to_cart,social
2781,492,2026-03-22,view_product,organic
2782,612,2026-03-26,view_product,email
2783,252,2026-05-25,view_product,organic
2784,982,2026-05-08,add_to_cart,social
2785,77,2026-04-04,view_product,paid_search
2786,647,2026-05-05,view_product,paid_search
2787,392,2026-05-12,add_to_cart,organic
2788,412,2026-04-20,purchase,paid_search
2789,173,2026-03-18,add_to_cart,social
2790,875,2026-04-12,view_product,social
2791,201,2026-03-12,add_to_cart,email
2792,217,2026-03-03,purchase,paid_search
2793,376,2026-05-21,view_product,paid_search
2794,720,2026-03-07,view_product,email
2795,586,2026-03-06,view_product,organic
2796,11,2026-05-21,checkout,email
2797,799,2026-04-14,view_product,paid_search
2798,768,2026-05-25,view_product,organic
2799,12,2026-04-08,view_product,social
2800,892,2026-04-20,checkout,social
2801,991,2026-03-09,view_product,email
2802,590,2026-03-23,add_to_cart,social
2803,435,2026-03-12,checkout,paid_search
2804,684,2026-05-27,view_product,email
2805,608,2026-05-01,add_to_cart,paid_search
2806,818,2026-05-12,view_product,paid_search
2807,373,2026-05-16,purchase,organic
2808,273,2026-04-09,add_to_cart,organic
2809,931,2026-04-23,purchase,organic
2810,897,2026-05-20,view_product,social
2811,925,2026-03-07,view_product,organic
2812,691,2026-03-17,view_product,paid_search
2813,576,2026-04-19,view_product,email
2814,509,2026-03-24,checkout,email
2815,132,2026-03-02,view_product,paid_search
2816,855,2026-05-22,view_product,social
2817,924,2026-04-02,view_product,email
2818,784,2026-03-21,view_product,paid_search
2819,319,2026-05-13,view_product,paid_search
2820,844,2026-04-22,view_product,paid_search
2821,949,2026-04-15,checkout,email
2822,853,2026-04-14,view_product,email
2823,621,2026-03-09,add_to_cart,organic
2824,785,2026-03-06,view_product,organic
2825,168,2026-04-20,add_to_cart,paid_search
2826,397,2026-04-04,view_product,paid_search
2827,180,2026-05-21,purchase,paid_search
2828,58,2026-04-22,add_to_cart,paid_search
2829,480,2026-03-19,view_product,email
2830,933,2026-05-08,view_product,organic
2831,591,2026-03-25,view_product,social
2832,460,2026-03-11,add_to_cart,paid_search
2833,61,2026-05-13,add_to_cart,organic
2834,369,2026-03-17,view_product,paid_search
2835,121,2026-04-05,view_product,email
2836,719,2026-05-29,checkout,social
2837,546,2026-03-21,checkout,organic
2838,582,2026-03-18,add_to_cart,organic
2839,17,2026-04-29,view_product,social
2840,496,2026-03-18,checkout,email
2841,497,2026-03-01,add_to_cart,social
2842,505,2026-03-14,view_product,organic
2843,532,2026-03-08,view_product,social
2844,969,2026-05-05,add_to_cart,email
2845,315,2026-04-20,view_product,email
2846,69,2026-05-18,view_product,paid_search
2847,727,2026-04-29,checkout,social
2848,161,2026-04-03,add_to_cart,social
2849,614,2026-04-05,checkout,organic
2850,888,2026-05-01,view_product,email
2851,718,2026-03-01,purchase,social
2852,145,2026-05-24,view_product,organic
2853,569,2026-04-11,add_to_cart,paid_search
2854,595,2026-03-01,view_product,social
2855,993,2026-05-23,view_product,social
2856,385,2026-04-23,view_product,organic
2857,269,2026-04-16,add_to_cart,organic
2858,923,2026-04-08,view_product,email
2859,454,2026-03-30,view_product,email
2860,699,2026-03-07,view_product,email
2861,518,2026-03-22,view_product,social
2862,865,2026-04-19,add_to_cart,organic
2863,350,2026-04-14,purchase,email
2864,110,2026-05-13,view_product,social
2865,483,2026-05-11,add_to_cart,email
2866,407,2026-03-10,purchase,paid_search
2867,650,2026-03-14,add_to_cart,social
2868,51,2026-04-15,add_to_cart,email
2869,403,2026-05-14,view_product,email
2870,563,2026-03-06,view_product,paid_search
2871,476,2026-03-21,view_product,paid_search
2872,87,2026-05-01,view_product,email
2873,68,2026-03-19,checkout,email
2874,596,2026-05-27,view_product,organic
2875,979,2026-05-21,view_product,email
2876,42,2026-05-01,checkout,email
2877,731,2026-05-22,view_product,organic
2878,57,2026-04-22,purchase,organic
2879,738,2026-03-24,add_to_cart,email
2880,196,2026-04-25,view_product,organic
2881,760,2026-05-01,add_to_cart,social
2882,678,2026-04-03,add_to_cart,paid_search
2883,62,2026-03-22,view_product,social
2884,263,2026-05-07,view_product,paid_search
2885,112,2026-04-26,view_product,paid_search
2886,765,2026-03-10,add_to_cart,email
2887,711,2026-05-05,view_product,paid_search
2888,178,2026-03-08,add_to_cart,social
2889,948,2026-04-07,view_product,email
2890,26,2026-05-01,view_product,organic
2891,410,2026-03-28,view_product,social
2892,758,2026-03-10,view_product,email
2893,531,2026-04-14,view_product,paid_search
2894,777,2026-05-04,view_product,social
2895,317,2026-05-06,view_product,paid_search
2896,532,2026-03-09,purchase,email
2897,106,2026-03-05,view_product,email
2898,749,2026-03-10,add_to_cart,organic
2899,818,2026-03-12,purchase,organic
2900,464,2026-05-21,purchase,social
2901,246,2026-04-27,checkout,organic
2902,81,2026-03-21,view_product,paid_search
2903,662,2026-03-21,add_to_cart,paid_search
2904,909,2026-05-04,checkout,organic
2905,396,2026-03-03,checkout,organic
2906,522,2026-05-08,add_to_cart,organic
2907,833,2026-05-28,view_product,social
2908,736,2026-05-03,purchase,social
2909,926,2026-04-18,view_product,paid_search
2910,264,2026-05-11,view_product,social
2911,661,2026-03-17,view_product,social
2912,790,2026-05-12,view_product,email
2913,274,2026-04-01,view_product,paid_search
2914,706,2026-05-09,view_product,paid_search
2915,944,2026-03-21,purchase,organic
2916,172,2026-03-07,view_product,email
2917,265,2026-03-07,view_product,organic
2918,963,2026-03-27,checkout,social
2919,822,2026-03-08,view_product,paid_search
2920,26,2026-05-12,view_product,social
2921,469,2026-03-28,view_product,social
2922,862,2026-05-18,view_product,email
2923,476,2026-05-05,view_product,email
2924,356,2026-05-10,add_to_cart,paid_search
2925,26,2026-04-16,checkout,paid_search
2926,34,2026-05-21,add_to_cart,email
2927,264,2026-05-25,view_product,email
2928,138,2026-03-10,view_product,email
2929,816,2026-04-02,view_product,email
2930,695,2026-03-07,view_product,paid_search
2931,875,2026-03-03,view_product,paid_search
2932,754,2026-03-14,checkout,social
2933,566,2026-04-13,view_product,social
2934,462,2026-04-15,view_product,social
2935,168,2026-04-30,view_product,paid_search
2936,631,2026-04-05,view_product,organic
2937,655,2026-03-13,add_to_cart,social
2938,81,2026-03-16,checkout,organic
2939,757,2026-05-19,view_product,organic
2940,914,2026-03-05,view_product,organic
2941,864,2026-05-28,purchase,email
2942,870,2026-04-07,add_to_cart,paid_search
2943,407,2026-04-19,purchase,paid_search
2944,574,2026-04-07,view_product,social
2945,46,2026-04-25,view_product,social
2946,599,2026-05-02,view_product,paid_search
2947,611,2026-04-17,view_product,email
2948,807,2026-05-29,add_to_cart,paid_search
2949,911,2026-04-28,view_product,organic
2950,53,2026-05-16,view_product,paid_search
2951,984,2026-04-13,view_product,email
2952,704,2026-05-29,checkout,paid_search
2953,959,2026-04-24,view_product,paid_search
2954,476,2026-04-24,view_product,paid_search
2955,592,2026-03-01,add_to_cart,organic
2956,16,2026-03-08,view_product,social
2957,360,2026-03-04,view_product,email
2958,487,2026-05-24,view_product,organic
2959,838,2026-05-25,checkout,paid_search
2960,706,2026-04-22,add_to_cart,paid_search
2961,502,2026-04-27,add_to_cart,social
2962,141,2026-04-06,purchase,social
2963,620,2026-04-18,purchase,social
2964,815,2026-05-06,add_to_cart,organic
2965,777,2026-03-19,view_product,email
2966,447,2026-03-01,add_to_cart,social
2967,290,2026-03-29,view_product,paid_search
2968,209,2026-05-26,purchase,email
2969,475,2026-04-02,add_to_cart,paid_search
2970,413,2026-04-21,view_product,paid_search
2971,677,2026-04-10,view_product,email
2972,427,2026-03-23,view_product,organic
2973,854,2026-03-05,view_product,email
2974,371,2026-05-10,view_product,social
2975,832,2026-04-26,view_product,email
2976,664,2026-03-06,view_product,social
2977,967,2026-04-18,add_to_cart,social
2978,290,2026-03-22,view_product,email
2979,432,2026-05-16,view_product,email
2980,268,2026-05-15,view_product,social
2981,151,2026-03-04,checkout,paid_search
2982,719,2026-05-11,view_product,email
2983,255,2026-05-03,view_product,organic
2984,353,2026-04-06,add_to_cart,social
2985,377,2026-03-31,view_product,paid_search
2986,653,2026-04-06,view_product,email
2987,855,2026-04-14,view_product,email
2988,358,2026-05-29,add_to_cart,paid_search
2989,608,2026-03-08,add_to_cart,organic
2990,941,2026-04-09,add_to_cart,social
2991,370,2026-03-05,view_product,email
2992,227,2026-03-28,add_to_cart,organic
2993,705,2026-05-20,view_product,social
2994,303,2026-05-26,view_product,organic
2995,826,2026-03-09,view_product,social
2996,389,2026-03-02,add_to_cart,social
2997,377,2026-05-02,view_product,organic
2998,973,2026-04-20,add_to_cart,social
2999,118,2026-03-31,checkout,email
3000,5,2026-03-07,view_product,email
3001,444,2026-03-30,view_product,organic
3002,352,2026-04-27,view_product,organic
3003,755,2026-03-03,view_product,social
3004,533,2026-04-20,view_product,social
3005,664,2026-04-25,purchase,organic
3006,640,2026-05-12,view_product,paid_search
3007,124,2026-03-10,add_to_cart,organic
3008,658,2026-04-30,view_product,paid_search
3009,277,2026-04-19,checkout,paid_search
3010,822,2026-04-16,checkout,organic
3011,394,2026-05-29,add_to_cart,organic
3012,664,2026-03-01,checkout,organic
3013,360,2026-04-26,view_product,paid_search
3014,623,2026-04-07,view_product,email
3015,469,2026-05-01,add_to_cart,email
3016,985,2026-05-18,add_to_cart,organic
3017,628,2026-05-28,checkout,organic
3018,700,2026-05-09,view_product,social
3019,57,2026-05-21,view_product,social
3020,251,2026-05-04,view_product,social
3021,896,2026-05-01,checkout,organic
3022,919,2026-04-25,purchase,email
3023,150,2026-05-06,add_to_cart,email
3024,452,2026-03-17,view_product,organic
3025,162,2026-03-08,add_to_cart,organic
3026,120,2026-04-29,add_to_cart,paid_search
3027,582,2026-04-09,view_product,paid_search
3028,924,2026-05-20,add_to_cart,email
3029,351,2026-05-28,view_product,social
3030,99,2026-05-01,view_product,email
3031,167,2026-04-10,view_product,paid_search
3032,810,2026-03-12,add_to_cart,email
3033,663,2026-05-28,checkout,paid_search
3034,838,2026-04-23,add_to_cart,paid_search
3035,976,2026-05-28,add_to_cart,social
3036,514,2026-03-11,view_product,social
3037,664,2026-04-29,add_to_cart,paid_search
3038,401,2026-05-07,view_product,organic
3039,365,2026-05-17,add_to_cart,social
3040,577,2026-04-15,view_product,paid_search
3041,326,2026-04-07,add_to_cart,organic
3042,581,2026-04-30,add_to_cart,organic
3043,633,2026-03-17,add_to_cart,email
3044,621,2026-05-05,add_to_cart,email
3045,828,2026-05-11,view_product,social
3046,247,2026-04-05,checkout,organic
3047,434,2026-05-13,view_product,social
3048,93,2026-03-07,purchase,paid_search
3049,268,2026-03-16,add_to_cart,social
3050,615,2026-03-14,view_product,organic
3051,943,2026-05-19,checkout,email
3052,963,2026-03-25,add_to_cart,social
3053,624,2026-03-04,purchase,email
3054,321,2026-03-29,add_to_cart,social
3055,923,2026-04-25,view_product,paid_search
3056,816,2026-03-06,view_product,organic
3057,856,2026-03-01,view_product,social
3058,62,2026-04-08,checkout,paid_search
3059,300,2026-03-01,add_to_cart,paid_search
3060,403,2026-05-02,view_product,paid_search
3061,955,2026-04-26,add_to_cart,email
3062,648,2026-05-06,add_to_cart,email
3063,567,2026-05-04,view_product,paid_search
3064,620,2026-05-04,view_product,paid_search
3065,303,2026-03-21,view_product,social
3066,770,2026-03-30,view_product,social
3067,253,2026-04-02,view_product,organic
3068,734,2026-04-17,view_product,social
3069,478,2026-03-22,checkout,organic
3070,369,2026-04-23,view_product,organic
3071,679,2026-03-04,view_product,organic
3072,941,2026-05-26,view_product,email
3073,160,2026-04-24,view_product,social
3074,961,2026-04-13,view_product,paid_search
3075,166,2026-05-28,view_product,organic
3076,205,2026-03-12,add_to_cart,paid_search
3077,267,2026-05-20,add_to_cart,organic
3078,138,2026-05-18,view_product,social
3079,368,2026-05-13,add_to_cart,organic
3080,443,2026-04-21,view_product,social
3081,858,2026-05-15,view_product,paid_search
3082,760,2026-05-04,add_to_cart,social
3083,567,2026-05-04,checkout,paid_search
3084,916,2026-03-10,add_to_cart,social
3085,721,2026-03-18,view_product,organic
3086,17,2026-04-16,purchase,organic
3087,68,2026-05-05,view_product,social
3088,133,2026-04-18,view_product,paid_search
3089,700,2026-05-11,view_product,paid_search
3090,919,2026-03-22,add_to_cart,paid_search
3091,430,2026-05-25,checkout,social
3092,308,2026-03-26,view_product,social
3093,650,2026-05-29,view_product,social
3094,174,2026-03-09,add_to_cart,social
3095,412,2026-03-21,purchase,paid_search
3096,97,2026-05-02,view_product,paid_search
3097,683,2026-03-06,checkout,email
3098,154,2026-03-14,view_product,social
3099,695,2026-04-02,add_to_cart,email
3100,242,2026-05-10,view_product,social
3101,304,2026-03-24,view_product,email
3102,285,2026-05-12,add_to_cart,paid_search
3103,27,2026-05-14,checkout,paid_search
3104,402,2026-05-26,view_product,email
3105,360,2026-04-20,view_product,organic
3106,60,2026-03-02,view_product,social
3107,202,2026-03-15,view_product,email
3108,762,2026-04-04,add_to_cart,email
3109,874,2026-04-05,view_product,organic
3110,581,2026-04-08,add_to_cart,paid_search
3111,970,2026-03-04,view_product,email
3112,370,2026-05-03,purchase,paid_search
3113,533,2026-05-13,view_product,social
3114,152,2026-03-06,view_product,organic
3115,102,2026-04-26,view_product,paid_search
3116,899,2026-03-30,checkout,email
3117,1000,2026-05-13,view_product,organic
3118,607,2026-05-06,view_product,organic
3119,446,2026-05-29,checkout,organic
3120,873,2026-03-15,checkout,organic
3121,229,2026-03-17,checkout,organic
3122,125,2026-03-18,view_product,social
3123,770,2026-03-19,view_product,social
3124,834,2026-05-15,add_to_cart,organic
3125,999,2026-05-27,view_product,email
3126,881,2026-05-08,view_product,email
3127,938,2026-03-24,view_product,social
3128,236,2026-04-17,purchase,paid_search
3129,162,2026-03-30,view_product,organic
3130,554,2026-03-15,add_to_cart,email
3131,788,2026-04-16,view_product,social
3132,353,2026-04-13,add_to_cart,social
3133,68,2026-03-27,add_to_cart,paid_search
3134,173,2026-05-23,view_product,paid_search
3135,843,2026-05-03,view_product,email
3136,637,2026-04-10,add_to_cart,paid_search
3137,682,2026-05-07,view_product,paid_search
3138,559,2026-03-05,add_to_cart,organic
3139,261,2026-04-22,add_to_cart,social
3140,217,2026-03-08,add_to_cart,social
3141,817,2026-03-22,view_product,paid_search
3142,124,2026-03-07,view_product,social
3143,805,2026-03-22,add_to_cart,social
3144,162,2026-04-15,view_product,email
3145,201,2026-03-30,purchase,social
3146,454,2026-03-16,purchase,paid_search
3147,402,2026-05-18,view_product,email
3148,462,2026-03-05,view_product,social
3149,275,2026-05-06,view_product,social
3150,206,2026-03-23,purchase,email
3151,40,2026-04-30,view_product,email
3152,273,2026-05-13,view_product,social
3153,700,2026-03-05,add_to_cart,organic
3154,867,2026-03-23,view_product,organic
3155,93,2026-05-18,view_product,social
3156,42,2026-05-21,view_product,social
3157,465,2026-03-25,add_to_cart,email
3158,379,2026-03-08,view_product,email
3159,107,2026-03-21,view_product,social
3160,328,2026-03-02,checkout,social
3161,65,2026-03-22,view_product,social
3162,365,2026-05-11,add_to_cart,social
3163,821,2026-05-26,view_product,organic
3164,484,2026-05-11,view_product,email
3165,647,2026-05-07,view_product,paid_search
3166,901,2026-05-03,add_to_cart,social
3167,24,2026-03-19,view_product,social
3168,540,2026-05-26,view_product,social
3169,62,2026-05-21,view_product,paid_search
3170,491,2026-04-22,view_product,email
3171,273,2026-05-26,view_product,email
3172,229,2026-04-21,add_to_cart,social
3173,20,2026-04-16,view_product,social
3174,3,2026-05-21,add_to_cart,email
3175,421,2026-04-23,view_product,paid_search
3176,730,2026-04-13,view_product,social
3177,911,2026-03-07,checkout,paid_search
3178,307,2026-03-01,view_product,paid_search
3179,432,2026-05-02,view_product,email
3180,136,2026-04-08,add_to_cart,social
3181,909,2026-03-19,purchase,organic
3182,944,2026-03-31,view_product,email
3183,515,2026-05-16,checkout,email
3184,193,2026-03-24,add_to_cart,organic
3185,585,2026-05-08,view_product,social
3186,415,2026-05-26,add_to_cart,paid_search
3187,873,2026-05-22,view_product,paid_search
3188,118,2026-05-04,view_product,paid_search
3189,666,2026-04-02,view_product,social
3190,209,2026-04-28,add_to_cart,email
3191,952,2026-04-02,view_product,email
3192,34,2026-04-01,view_product,email
3193,649,2026-04-28,add_to_cart,email
3194,318,2026-04-10,add_to_cart,email
3195,120,2026-03-12,purchase,organic
3196,627,2026-05-12,view_product,paid_search
3197,525,2026-03-11,view_product,paid_search
3198,581,2026-03-19,view_product,social
3199,937,2026-04-23,add_to_cart,organic
